Id,Label,d20,d13,d12,d11,d10,d9,d8,d7,d6,d5,d4,d3,d2,d1
1493653134828359687,persianated,29,337,0,0.113,2752,2744,63,275.445,32407,568,341,2397,6,8
1493673771756134404,dakaboyy,39,1270,0,0.031,373,211,35,274.497,6384,1373,2,54,155,162
1493686173558091783,sir_mysticc,1001,2199,0,0,42,19,5,275.138,10974,210,4,3,12,23
1493688803155980291,mary2005_,14,1270,0,0,237,219,48,275.339,1004,4827,1,144,74,18
1493690960437518336,heledriel,2,1270,0,0.099,789,691,51,275.266,29510,459,19,615,57,98
1493722636924309507,BAYV3Y,49,1270,0,0.023,139,62,30,275.245,50082,17255,0,28,34,77
1493740852140666880,samira440743882,1061,2200,0,0,32,32,14,275.068,16,128,0,22,10,0
1493832322784899073,na_shenas_,81,1270,0,0.121,808,557,57,274.947,3581,1452,23,331,203,251
1493851114327793666,xstillwithmex,2,2591,0,0.033,468,368,51,274.763,12808,360,7,229,132,100
1493872676972253187,lkiwmll,3,2591,0,0.05,445,416,41,274.786,558,315,2,114,300,29
1493882089065824257,minRF_,2,1270,0,0.247,1605,1450,49,274.794,97884,1004,19,1185,246,155
1493900022307557378,fygarow,1,162,0,0.185,2297,2217,54,274.764,58079,513,24,2159,34,80
1493908070463852547,Aprs_68,11,1966,0,0.031,322,170,51,274.733,9269,1338,0,126,44,152
1493908345757085698,es_mahdi9,1,1270,0,0.027,218,181,45,274.738,13335,678,2,17,162,37
1493918782489772032,Phantom61205251,1060,2201,0,0,13,0,1,273.512,84,266,0,0,0,13
1493937431996993536,ali_amo7,49,1270,0,0.072,322,209,41,274.641,6600,1273,19,169,21,113
1493940162098872320,la_di__da,4,1270,0,0.301,2643,2519,42,274.518,33164,675,88,2132,299,124
1493951318364684291,Behrouzja,13,199,0,0,71,11,50,274.614,9085,516,2,4,5,60
1493959450239115270,Rabbit_Little78,3,2591,0,0.456,805,715,11,274.58,314,610,3,248,464,90
1493964118952456197,SoriyaBaneh,18,2395,0,0,178,167,45,274.587,787,3906,0,166,1,11
1493964772634681348,SAtshyn,1057,2202,0,0,38,24,29,274.532,163,51,0,18,6,14
1493999672637235200,Black_Moon767,3,2591,0,0,5583,5165,33,274.48,94376,609,120,4036,1009,418
1494000832358109190,Manimbx,1056,2203,0,0,15,7,8,274.411,143,176,0,7,0,8
1494006511957430274,rihana1818,14,1270,0,0.039,280,111,45,274.467,37664,19400,0,75,36,169
1494010524845199366,AmuPrice,12,1966,0,0.13,1194,842,58,274.385,285324,9526,3,662,177,352
1494015475814219777,YamurHanim1,691,1270,0,0,257,202,34,274.343,675,522,1,76,125,55
1494028222958346248,t_p_w_f,6,1270,0,0.208,1172,1076,47,274.357,3821,694,8,169,899,96
1494028633031254017,Snowfalls0325,3,2591,0,0.218,788,670,51,274.401,2030,404,35,288,347,118
1494090880810115072,koonelaghakhond,1,1270,0,0.134,1119,970,42,274.184,33768,542,6,896,68,149
1494091635243769865,mah_kamell,1,1270,0,0.346,2191,1961,24,273.888,46066,219,1,1790,170,230
1494099549446672390,Zareshon,4,1270,0,0.032,250,95,19,273.997,18392,1824,0,56,39,155
1494101669835157505,Madara9924,1055,2204,0,0.05,233,104,43,274.199,6655,1694,11,68,25,129
1494151221506097155,nilacurlygirlr,114,1270,0,0.018,546,156,31,273.996,62977,13881,4,21,131,390
1494216950385463302,0ccupiedIRAN,1,162,0,0.201,4979,4781,61,273.889,263115,455,68,4547,166,198
1494236991550115847,Nilphrr,1,1270,0,0.026,452,232,54,273.8,292139,18736,0,19,213,220
1494240881192300547,bertina_rasti,1054,2205,0,0,184,117,50,273.821,4719,351,0,104,13,67
1494263521969909765,8yac6,1,1270,0,0.05,240,108,19,273.625,2248,329,1,94,13,132
1494275133262999562,_amitism_,12,1966,0,0,70,50,23,273.72,531,2276,0,47,3,20
1494279264455348227,reyseokawaii,2,2591,0,0,3794,3239,59,273.698,122574,1859,9,2917,313,555
1494280002870857730,madaretokhurdm,1,1270,0,0.031,814,504,52,273.707,14574,2801,14,240,250,310
1494298220910067715,KIM_VANIA_,2,2591,0,0,774,724,51,273.563,11914,3232,7,674,43,50
1494300959585062915,king_bangtan77,1053,2206,0,0,140,140,22,273.604,55,93,0,91,49,0
1494312391957434368,ShimaAroha,3,2591,1,0.207,2348,2269,42,273.491,69060,506,34,1902,333,79
1494327501832654849,ghorsiehersi,49,1270,0,0,77,40,22,273.482,2195,234,0,37,3,37
1494338780559396871,Redjryuu,1,1270,0,0.328,3235,3208,35,273.451,52436,194,497,2603,108,27
1494350119881388039,Dokhi_sag,1,1270,0,0.119,986,450,64,273.522,1845581,37668,8,392,50,536
1494352209118699520,ice_girl2000,14,1270,0,0,293,181,34,273.508,3904,2832,0,164,17,112
1494376296029245446,Sinawmlkz,56,1270,0,0.261,2020,1993,40,273.446,3376,2405,3,1228,762,27
1494389991157420033,Ti1nn4,1,1270,0,0.025,281,93,56,273.392,44925,4566,10,24,59,188
1494422971741528068,arianeton,1052,2207,0,0,62,22,35,273.185,264,433,0,14,8,40
1494423703458914307,Sildenafil500,111,337,0,0.019,235,73,49,273.31,3074,307,29,34,10,162
1494434990872051721,Mino_g6h7,12,1966,0,0.227,1982,1785,60,273.28,27756,7901,1,1683,101,197
1494436826051977219,DaryaBlueberry,3,2591,0,0.03,402,332,48,273.208,15224,243,0,127,205,70
1494446855161356294,yeonbinismylife,2,2591,0,0.289,405,168,11,273.202,505,682,1,154,13,237
1494534487996133379,asal_kamalli,1045,2208,0,0,267,231,51,273.005,66068,3579,0,221,10,36
1494555293786644481,Someonerealymad,1,1270,0,0.051,2112,1607,57,272.853,62921,927,66,1136,405,505
1494566826906472462,AndkyLh,12,1270,0,0,247,204,44,272.921,669,926,0,144,60,43
1494612924933017603,fti_ro,3,2591,0,0.15,1068,765,23,272.797,7608,647,8,542,215,303
1494617571777298438,Xx__bahar__xX,12,1270,0,0.051,778,627,56,272.709,2298,1386,5,522,100,151
1494626257740443654,sannniiya,1042,2209,0,0,110,51,40,272.726,850,555,0,23,28,59
1494640035999715335,abdolahpour_f,125,2395,0,0,67,22,22,272.714,274,676,0,8,14,45
1494707915881693184,_chocolatmilk,1,1270,0,0,465,377,42,272.481,13027,2258,1,298,78,88
1494713360096632834,Saeed76101292,1,162,0,0,105,63,33,272.5,521,514,11,15,37,42
1494722043023183873,FatemehPsy_,1041,2210,0,0,110,47,43,272.421,559,223,5,17,25,63
1494751958388908032,geerdoo,69,1270,0,0,124,95,14,271.256,225,308,0,26,69,29
1494772975979094032,jar_yahyaabad,1040,2211,0,0,68,25,35,272.335,455,876,0,7,18,43
1494773878979276807,axmirreza,2,2591,0,0.081,350,212,31,272.333,70768,8903,1,121,90,138
1494774413505572865,BTS7normalboys,2,2591,1,0.448,13705,12480,60,272.317,34893,596,953,9244,2283,1225
1494786505688162306,ihatemehrali,1,162,0,0,63,18,29,272.216,7164,2039,2,15,1,45
1494799852571607040,ChirpyChet,724,337,0,0,37,31,23,271.778,204,8056,1,22,8,6
1494861679145984002,azadiiscoming,1,162,0,0.017,315,232,51,271.848,35278,1359,29,14,189,83
1494865946674147333,hamongoliyam,1,162,0,0.077,598,403,44,271.489,5895,611,16,380,7,195
1494871433897459715,dreambuter,1,1270,0,0,283,202,38,272.075,270,163,8,166,28,81
1494932490208829440,The_Gungirl,2,2591,0,0.109,983,904,49,271.743,66126,402,3,528,373,79
1494970875694702598,Otakubrina1,3,2591,0,0.331,2967,2816,58,271.79,34203,1551,77,2427,312,151
1495010632319393797,RESTART77WITHUS,26,1768,0,0,40,15,27,271.679,764,254,0,5,10,25
1495017317369098245,_payiz_m,14,1270,0,0,329,239,53,271.678,22863,42552,5,168,66,90
1495027888688709632,PNamjwn,92,2591,0,0.598,1841,1331,39,271.632,1702,1096,1,894,436,510
1495085654497239046,miwgrr,31,1270,0,0.059,343,246,46,271.32,14860,2700,3,8,235,97
1495108042588839943,Jaberrajabii,620,199,0,0,126,70,56,271.411,1832,529,15,47,8,56
1495109450616745988,Esmailzade28,1039,2212,0,0,77,72,17,271.373,839,9244,0,68,4,5
1495116745794859012,Pouria21277742,12,1966,0,0,48,36,21,271.404,493,1621,0,36,0,12
1495159524373811215,bikare2alam,12,1966,0,0.311,453,344,55,271.286,353073,25260,0,335,9,109
1495175220046577675,_laminl_,49,1270,0,0.047,472,298,62,271.237,322958,7587,5,274,19,174
1495194458819895296,Amirw_rb,629,162,0,0.01,114,93,23,270.806,63,164,29,12,52,21
1495267650120859650,Mahdisamadiii,1,162,0,0,42,24,21,270.888,203,1384,0,23,1,18
1495272118610763776,paydarr44,1038,2213,0,0,50,12,14,270.842,383,1041,0,11,1,38
1495340536470847488,chuuya_kun_oni,4,1270,0,0,441,361,55,270.769,13193,2916,18,199,144,80
1495342562705616896,MohamadSoroori,1,162,0,0.09,787,191,49,270.783,11019,509,0,188,3,596
1495349796340699140,witch3213,4,1270,0,0.077,263,183,34,270.755,4154,853,4,23,156,80
1495376186473697280,Saeed23218224,1036,2214,0,0,99,85,44,270.691,36923,39,0,32,53,14
1495392322124668934,AmirDjawadi,1,162,0,0.015,180,70,60,270.638,15446,3142,51,8,11,110
1495413678513922049,MehrjouHasti,18,2395,0,0,137,81,41,270.568,3306,12409,7,59,15,56
1495416205548691462,teduia,1,1270,0,0.193,1805,1721,47,270.527,141760,384,5,1546,170,84
1495417153285234688,Amir_MB2,965,2215,0,0,283,218,48,270.231,53076,750,9,94,115,65
1495427821589643271,sobhesorkh22,18,2395,0,0,393,370,51,270.547,3356,1602,2,338,30,23
1495437940264091648,BALOChirani13,1,337,0,0,567,438,52,270.511,60039,1628,11,212,215,129
1495438154974863361,lstaychanl,3,2591,0,0,301,255,21,270.5,34803,1259,3,171,81,46
1495439185892626434,Mohebbiy313,18,2395,0,0,118,20,50,270.463,1478,4989,1,8,11,98
1495441948315893765,barfi275,2,2591,0,0.521,325,250,8,270.499,51,433,3,44,203,75
1495478238289747972,ashst73,1,337,0,0.083,227,177,43,269.943,578,55,41,133,3,50
1495489532850065411,huni_org,962,2216,0,0.047,575,451,40,270.324,18165,925,14,47,390,124
1495513081417449477,lilyFoz,18,2395,0,0,15,6,8,268.775,1416,733,0,2,4,9
1495516482075348996,Rashidinegin80,18,2395,0,0,258,243,51,270.295,5639,7893,0,241,2,15
1495524800118333444,RahaBad1,3,1270,0,0,1195,995,29,270.206,13313,249,9,683,303,200
1495594525443727361,Kofrgo,12,1966,0,0.421,2301,2266,60,270.088,10437,5104,0,2162,104,35
1495638615510167552,razsalamte,18,2395,0,0,200,147,56,269.966,170,415,0,0,147,53
1495691897377075206,Octoberthatfell,4,1270,0,0.617,27829,26780,64,269.819,463684,1444,103,26584,93,1049
1495704191909695489,ownmelika,21,1270,0,0.065,1074,673,42,269.777,22688,3692,13,179,481,401
1495706573511004167,btsuoongi,2,2591,1,0.492,7464,7355,54,269.759,261492,820,137,7087,131,109
1495729620913737733,freedomIran0108,1,162,0,0.324,8285,7996,52,269.409,121192,377,87,6531,1378,289
1495759115532083200,Talangorr,1,1270,0,0.031,480,291,46,269.581,3181,1257,16,152,123,189
1495866398576316418,Farhikhte41,745,2217,0,0,61,48,18,269.303,48,15,3,26,19,13
1495875398156099584,theatenaa,1,1270,0,0.032,197,45,44,269.294,21136,10777,1,37,7,152
1495914777675284480,najmehsadat_s,18,2395,0,0,23,15,16,269.102,461,559,0,7,8,8
1496082314773811201,mockingbird2030,955,2218,0,0.065,238,198,9,268.57,23145,20,33,143,22,40
1496093478111035401,Gojjosatouro,96,1270,0,0,1192,1047,49,268.539,29259,2947,7,620,420,145
1496096772355248131,mr_zeyd_,13,199,0,0,334,284,35,268.627,2298,447,0,270,14,50
1496098532264230918,Mrdoctrin,12,1966,0,0,60,19,49,268.689,22026,6112,2,9,8,41
1496102440139120641,osyangar_asabi,935,2219,0,0,74,40,37,268.633,35037,774,0,23,17,34
1496109928234242050,dina_moghadm,446,2591,0,0.531,181,177,7,268.612,65,178,0,32,145,4
1496125180963393537,icebiball,21,1270,0,0.185,678,497,49,268.589,11851,416,14,330,153,181
1496132403659743235,possible0_0_,1,1270,0,0,174,144,49,268.55,45811,37,5,96,43,30
1496149407561101325,_minaa_p,264,1270,0,0.032,405,359,58,268.482,3212,616,2,188,169,46
1496152235528847362,__panah__,106,1270,0,0.037,257,143,39,268.333,12946,3259,24,100,19,114
1496157164414636033,00__Banoo__00,10,1966,0,0,772,767,48,268.533,663,898,0,713,54,5
1496184900734439425,AzadehhA23,18,2395,0,0,118,108,40,268.424,1316,13571,0,105,3,10
1496208123408883714,Balochistan_on,13,199,0,0,1347,1222,34,268.395,11880,558,11,1196,15,125
1496209345557807105,UnderlineAcl,1,1270,0,0.057,760,678,35,268.289,9313,552,0,477,201,82
1496211777289441291,bts_army_7_7_7_,1,2591,1,0.269,4004,4002,59,268.364,226492,472,0,3100,902,2
1496218054090444800,itsoulw,1,1270,0,0.177,2054,1758,36,268.348,10686,858,12,481,1265,296
1496252587531771919,herbluefox,1,1270,0,0.047,340,263,42,268.169,38185,51,11,213,39,77
1496284156757741573,nasrinhossein,10,1966,0,0,53,17,33,268.15,1183,480,2,9,6,36
1496285601397714953,Baran27922,5,810,0,0.035,905,724,63,268.178,29355,1590,43,442,239,181
1496335615121575941,alirwzm_,550,1270,0,0.033,322,189,53,268.035,84094,0,2,75,112,133
1496365920326983682,m_ebrahimvand,950,2220,0,0,8,1,4,266.985,13,74,0,1,0,7
1496369857801043968,comingtothe3,9,337,0,0.34,4295,4162,48,267.895,72518,55,139,3968,55,133
1496381917259837446,Parricaam,949,2221,0,0,49,22,29,267.812,301,701,0,21,1,27
1496407342954561539,Sick_Boy___,1,1270,0,0.146,1979,1752,62,267.837,121889,2630,5,982,765,227
1496414362638196738,ehsan_hermes,1,1270,0,0.066,790,354,62,267.818,443638,27999,7,151,196,436
1496415389307211784,Rozhanyp800,948,2222,0,0.034,212,74,36,267.803,5420,737,2,20,52,138
1496430612554653697,MorvaBernoon,947,2223,0,0,35,1,25,267.434,2095,760,0,1,0,34
1496473702338334720,yekta52341478,5,810,0,0.116,1626,1559,56,267.627,64605,2739,9,1532,18,67
1496494490642702337,aryazappa,1,337,0,0,105,81,49,267.502,431,122,19,62,0,24
1496502127388250116,Samyaresh,1,1270,0,0.247,2377,1905,58,267.576,49580,7791,7,1761,137,472
1496511287542566915,haaaaaaaniyeh,1,1270,0,0.075,570,483,37,267.55,51156,9484,6,335,142,87
1496527133409255429,K07461395,1,162,0,0.231,2027,1976,57,267.44,105775,10,0,1680,296,51
1496562064164327455,pooyeshman,2,2591,0,0.021,141,21,47,267.316,15147,676,0,11,10,120
1496587544678608920,Mah_Ghi,10,1966,0,0.008,312,217,52,267.34,6204,2084,5,10,202,95
1496594722705580033,FZA1393ot,10,1966,0,0,509,267,61,267.325,81724,5100,25,199,43,242
1496624513420865536,ELEFTERIAmas,1,337,0,0.03,418,294,58,267.243,5112,2101,22,248,24,124
1496628932967284742,Ti_amo_7,262,2591,0,0,121,121,14,267.199,14,435,0,106,15,0
1496645323284000773,1_20TIME,946,2224,0,0,102,53,43,267.169,4686,1531,2,28,23,49
1496674878329704454,yaldapar84,644,2633,0,0,160,117,48,267.099,12147,4742,4,60,53,43
1496681776613400577,avanargh,1,162,0,0.088,833,657,20,266.986,28111,255,33,341,283,176
1496729944243773440,FatemehAnsary,881,2368,0,0,17,1,11,266.947,137,828,0,1,0,16
1496733618319753218,mabishomarim11,1,337,0,0.06,660,614,57,266.925,16319,22,228,385,1,46
1496737402513154048,__blackhat___,1,162,0,0.108,666,653,44,266.832,35816,179,482,163,8,13
1496750233539252226,zahra_90766,1,162,0,0,272,248,35,266.845,14267,67,0,242,6,24
1496761859738939396,reyezreza,14,1270,0,0.217,678,575,27,266.864,8431,20382,4,456,115,103
1496779928775364611,elinamkrmnia,945,2225,0,0,45,21,9,266.814,110,82,0,21,0,24
1496801815043706890,MEHDYSADEQY,1,1270,0,0,52,4,41,266.754,26751,7692,0,4,0,48
1496812009689653249,matinaa_s,1,162,0,0.214,1331,1270,48,266.72,104801,136,9,1229,32,61
1496818693069840390,shahabnasiri65,1,199,0,0.14,1668,1300,63,266.71,27850,317,83,1103,114,368
1496849321781874693,NaraJokar,1,162,0,0.254,9571,9524,58,266.606,159127,151,7637,1667,220,47
1496871638029250564,mahi_rsli,1,1270,0,0,314,287,19,266.392,5375,845,0,255,32,27
1496877987337232385,AminAsadollahiH,1,162,0,0,287,223,38,266.493,15958,1111,32,186,5,64
1496887854756155400,boo_mchita1_356,1,1270,0,0.475,11788,11522,54,266.383,263849,736,540,10737,245,266
1496898421868974092,Ababil_ps,49,1270,0,0.073,427,343,55,266.487,53176,9087,0,329,14,84
1496911654403153922,itspari19,31,2591,0,0.019,611,235,53,266.318,56153,1315,4,189,42,376
1496919051624398854,JM_pensylvani,13,199,0,0.013,336,261,57,266.433,154883,4777,47,183,31,75
1496927184258281587,_theperished,30,337,0,0.156,1301,1227,61,266.403,84364,92,44,1167,16,74
1496927600941412365,RaymondFoscaa,1,1270,0,0.034,552,437,43,265.838,2109,171,88,137,212,115
1496929628245864448,_Nahidhoseini_,944,2226,0,0,17,17,11,266.097,23,6,0,1,16,0
1496946931540635655,abdolsalammola,189,337,0,0.227,1136,318,53,266.348,1878,218,0,272,46,818
1496973958494646273,shinja__fan,1,162,0,0.482,4767,4729,58,266.247,189660,347,85,3675,969,38
1497004670103035908,Mang__y,2,2591,0,0.673,1393,1372,23,266.177,97,248,0,647,725,21
1497052639124762655,bloodblustir,1,1270,0,0,512,473,23,266.045,4907,117,2,450,21,39
1497100907086893056,Ailxrophilx,4,1270,0,0.299,6526,6128,40,265.193,138881,876,32,5784,312,398
1497108047524622338,World_Peopleosm,943,2227,0,0.082,104,26,21,265.837,4454,3567,0,24,2,78
1497109234164678687,arzeshi_killer0,1,1270,0,0.669,9135,9022,52,265.773,276169,744,13,8935,74,113
1497134969956753425,lv851s,739,1270,0,0,325,291,51,265.818,40072,344,2,255,34,34
1497181282152898562,1379Samira,18,2395,0,0,140,124,29,265.701,219,2630,0,122,2,16
1497184003685818374,_Aourora,3,2591,0,0.321,9690,9559,47,265.668,495623,166,299,9081,179,131
1497185538155159601,AmirrezaAkAEnD,942,2228,0,0.091,685,622,33,265.054,4588,5153,1,34,587,63
1497188641130815491,CallmeDonika,3,2591,0,0.355,8594,8105,59,265.681,176195,1238,17,7668,420,489
1497189433501630464,thezahrra_,1,1270,0,0.464,1740,1655,28,265.585,9637,1051,1,1554,100,85
1497236294883319808,AHamzenasab,940,2229,0,0,58,38,16,265.549,1026,102,7,7,24,20
1497273979656192007,Fat81hey,215,1270,0,0,244,186,37,265.282,1394,609,8,101,77,58
1497281564794925061,havvahivva,1,1270,0,0.033,540,459,42,265.425,42175,1512,0,33,426,81
1497291651676614656,abssonstwithSky,4,1270,0,0.058,393,323,59,265.397,4763,157,34,249,40,70
1497298994871087106,callmeAtefeh,1,337,0,0.092,1345,1259,58,265.382,48467,181,17,1234,8,86
1497304735887638530,AnonymousUK2022,1,337,0,0,36,3,28,265.267,1091673,196089,2,0,1,33
1497310568298000388,Musiyooo,939,2230,0,0,69,11,29,265.333,756,630,1,10,0,58
1497322545435000832,lDawnll,1,1270,0,0,255,235,52,265.148,427,103,8,125,102,20
1497357299798716424,CRO_4U,1,337,0,0,346,324,52,265.188,29906,70,4,307,13,22
1497455037479636993,saat_shny_,1,1270,0,0,20,11,13,264.648,1590,453,0,11,0,9
1497464369860558848,0likemoon0,21,1270,0,0.043,722,403,49,264.542,25729,1462,29,289,85,319
1497476108194881538,Atheistkaihan,937,2231,0,0,29,8,16,264.324,564,1509,3,2,3,21
1497492348581863425,Taranom2022,8,199,0,0.517,4183,4012,51,264.843,82197,156,21,3912,79,171
1497498770195587075,Anita_Hugging,29,162,0,0.033,809,749,63,264.83,8856,995,94,541,114,60
1497499487203467264,rs_mliw,1,1270,0,0.054,1338,1154,52,264.525,45905,5190,36,563,555,184
1497517874478391299,innervoicememos,359,1270,0,0.126,481,343,31,264.645,11710,821,15,24,304,138
1497527787724414979,anidiotuserr,31,1270,0,0.002,168,61,40,264.679,35528,607,1,36,24,107
1497529373519405060,foxfoxii13,250,1270,0,0.04,223,129,59,264.745,12059,5667,4,59,66,94
1497578956337389571,crawIinmyskin,1,1270,0,0,167,143,45,264.612,6285,444,14,29,100,24
1497585023888756738,EdKing4U,1,162,0,0.322,7419,7297,63,264.592,192869,635,4,7243,50,122
1497585167816351746,mal___mall,61,162,0,0,36,19,24,264.091,3547,478,0,18,1,17
1497597637347921920,MaralRosenqvist,68,162,0,0,536,516,56,264.507,20568,494,4,510,2,20
1497609498273492994,Rozzito2,1,162,0,0.218,8494,8488,40,264.425,202960,210,8,6941,1539,6
1497655862839623690,mahta_01,39,1270,0,0,151,70,50,264.184,40511,10371,0,17,53,81
1497660785631313923,ParsiBano,1,810,0,0.018,223,81,48,264.312,139999,9694,4,65,12,142
1497661916201762819,arsalanfrji,14,1270,0,0.06,454,350,47,264.38,15640,2162,4,335,11,104
1497666375988482050,hichinistinja,12,1966,0,0,179,142,38,264.363,101755,5915,0,128,14,37
1497683533313290240,Fariburz101,1,199,0,0.019,786,459,60,264.321,22094,346,56,389,14,327
1497709633401757697,Joe19298683,1,162,0,0.152,3025,2693,63,264.248,17998,1384,872,1670,151,332
1497785410692521984,RkMonireh,4,1270,0,0,134,132,16,262.706,80,510,0,87,45,2
1497800562162737152,Tigeress1401,1,162,0,0.077,1874,1351,57,264,235277,5225,29,1097,225,523
1497808670360485889,Danube_iran,1,162,0,0.038,1191,618,64,263.978,1264231,7622,6,561,51,573
1497824128392441862,Mk_z0i,1,1270,0,0.069,1300,1207,53,263.763,54967,830,36,779,392,93
1497844948045111296,inurwx,380,1270,0,0.024,239,54,37,263.743,26265,1411,3,36,15,185
1497858051944112128,Im__Madridista,12,1966,0,0,390,314,40,263.842,11652,3316,4,191,119,76
1497858635963244545,shiweeed,685,162,0,0,150,103,50,263.766,818,462,12,61,30,47
1497873336638050307,_LEILI2022_,1,162,0,0.183,7237,7007,48,263.537,79339,523,79,5007,1921,230
1497896370816131075,llanneell,138,1270,0,0,134,98,55,263.728,1414,233,0,58,40,36
1497902216950292480,hajiintwiter,28,1270,0,0.103,1253,840,55,263.712,14408,3603,20,682,138,413
1497906773990297601,yasiUU1,1,2591,1,0.366,2825,2696,40,263.687,125613,1496,5,2417,274,129
1497907827272208388,Cottencandysoul,4,1270,0,0.333,2153,2086,45,263.67,55471,573,13,2040,33,67
1497910049515130884,lparisanl,687,2591,0,0,102,39,21,263.624,6705,1059,3,21,15,63
1497935051434176515,MSabti4,58,1270,0,0.078,271,180,32,263.621,1894,2417,0,162,18,91
1498020191208296450,diana_elmi_1,204,2611,0,0,193,133,14,262.059,12025,63,18,93,22,60
1498029694645678085,sadigh88,1,162,0,0.004,137,39,35,262.833,2475,473,0,18,21,98
